"start_stock_code"	"start_chi_sht"	"start_com_name"	"start_com_type"	"end_stock_code"	"end_chi_sht"	"end_com_name"	"end_com_type"	"output_funt"	"report_dt"
"603813.SH"	"原尚股份"	"广东原尚物流股份有限公司"	"沪A"	""	""	"广州东风日梱物流有限公司"	"非上市"	"2517.95"	"2017-06-30"
"603813.SH"	"原尚股份"	"广东原尚物流股份有限公司"	"沪A"	""	""	"广汽本田汽车有限公司"	"非上市"	"5114.26"	"2017-06-30"
"603817.SH"	"海峡环保"	"福建海峡环保集团股份有限公司"	"沪A"	""	""	"闽侯县住房和城乡建设局"	"非上市"	"403.76"	"2016-06-30"
"603817.SH"	"海峡环保"	"福建海峡环保集团股份有限公司"	"沪A"	""	""	"福州市城乡建设委员会"	"非上市"	"13370.77"	"2016-06-30"
"603818.SH"	"曲美家居"	"曲美家具集团股份有限公司"	"沪A"	""	""	"济南馨辉百世家居用品有限公司"	"非上市"	"2480.44"	"2014-12-31"
"603818.SH"	"曲美家居"	"曲美家具集团股份有限公司"	"沪A"	""	""	"上海新诺家具有限公司"	"非上市"	"2535.29"	"2014-12-31"
"603818.SH"	"曲美家居"	"曲美家具集团股份有限公司"	"沪A"	""	""	"秦皇岛新曲美家具有限公司"	"非上市"	"3055.24"	"2014-12-31"
"603818.SH"	"曲美家居"	"曲美家具集团股份有限公司"	"沪A"	""	""	"天津市嘉华尚品家居家具销售有限公司"	"非上市"	"4501.47"	"2014-12-31"
"603819.SH"	"神力股份"	"常州神力电机股份有限公司"	"沪A"	"872172.OC"	""	"常州大千科技股份有限公司"	"三板"	"111.06"	"2016-12-31"
"603819.SH"	"神力股份"	"常州神力电机股份有限公司"	"沪A"	""	""	"ABB Asea Brown Bovers 公司"	"非上市"	"1429.7"	"2016-06-30"
"603819.SH"	"神力股份"	"常州神力电机股份有限公司"	"沪A"	""	""	"歌美飒风电(天津)有限公司"	"非上市"	"1691.52"	"2016-06-30"
"603819.SH"	"神力股份"	"常州神力电机股份有限公司"	"沪A"	""	""	"西门子电气传动有限公司"	"非上市"	"2167.93"	"2016-06-30"
"603819.SH"	"神力股份"	"常州神力电机股份有限公司"	"沪A"	""	""	"维斯塔斯风力技术集团(VestasWindSystemsA/S)"	"非上市"	"5538.45"	"2016-06-30"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"沪A"	""	""	"上海兰神化工科技有限公司"	"非上市"	"825.31"	"2015-12-31"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"沪A"	""	""	"上海凯波特种电缆料厂有限公司"	"非上市"	"892.71"	"2015-12-31"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"沪A"	""	""	"上海奇品材料科技有限公司"	"非上市"	"1497.28"	"2015-12-31"
"603822.SH"	"嘉澳环保"	"浙江嘉澳环保科技股份有限公司"	"沪A"	""	""	"杭州楷炬塑化有限公司"	"非上市"	"2263.4"	"2015-12-31"
"603823.SH"	"百合花"	"百合花集团股份有限公司"	"沪A"	""	""	"宁波盈艳化工有限公司"	"非上市"	"1945.59"	"2016-06-30"
"603823.SH"	"百合花"	"百合花集团股份有限公司"	"沪A"	""	""	"上海连泓工贸有限公司"	"非上市"	"3081.19"	"2016-06-30"
"603823.SH"	"百合花"	"百合花集团股份有限公司"	"沪A"	""	""	"中钞油墨有限公司"	"非上市"	"3894.13"	"2016-06-30"
"603823.SH"	"百合花"	"百合花集团股份有限公司"	"沪A"	""	""	"科莱恩集团"	"非上市"	"24184.59"	"2016-06-30"
"603825.SH"	"华扬联众"	"华扬联众数字技术股份有限公司"	"沪A"	""	""	"北京鑫诺科捷商贸有限公司"	"非上市"	"55780.9"	"2017-12-31"
"603825.SH"	"华扬联众"	"华扬联众数字技术股份有限公司"	"沪A"	""	""	"雅诗兰黛(上海)商贸有限公司"	"非上市"	"58754.45"	"2017-12-31"
"603825.SH"	"华扬联众"	"华扬联众数字技术股份有限公司"	"沪A"	""	""	"上汽通用汽车销售有限公司"	"非上市"	"117457.3"	"2017-12-31"
"603826.SH"	"坤彩科技"	"福建坤彩材料科技股份有限公司"	"沪A"	""	""	"常州市恒腾贸易有限公司"	"非上市"	"1301.63"	"2016-12-31"
"603826.SH"	"坤彩科技"	"福建坤彩材料科技股份有限公司"	"沪A"	""	""	"阿塞托国际贸易(上海)有限公司"	"非上市"	"1311.47"	"2016-12-31"
"603826.SH"	"坤彩科技"	"福建坤彩材料科技股份有限公司"	"沪A"	""	""	"苏州博采化工有限公司"	"非上市"	"1313.13"	"2016-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	"833581.OC"	""	"北京长城华冠汽车科技股份有限公司"	"三板"	"1900.9"	"2017-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	""	""	"河南建正房地产有限公司"	"非上市"	"5041.3"	"2014-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	""	""	"苏州工业园区万润投资发展有限公司"	"非上市"	"5343.94"	"2014-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	""	""	"苏州虎丘婚纱投资有限公司"	"非上市"	"6802.75"	"2014-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	""	""	"中新苏州工业园区开发集团股份有限公司"	"非上市"	"7658.78"	"2014-12-31"
"603828.SH"	"柯利达"	"苏州柯利达装饰股份有限公司"	"沪A"	""	""	"中亿丰建设集团股份有限公司"	"非上市"	"15140.05"	"2014-12-31"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	""	""	"厦门士林电机有限公司"	"非上市"	"463.78"	"2017-06-30"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	""	""	"二一三电器(上海)有限公司"	"非上市"	"560.71"	"2017-06-30"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	"002706.SZ"	"良信电器"	"上海良信电器股份有限公司"	"深A"	"1164.33"	"2017-06-30"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	""	""	"浙江天正电气股份有限公司"	"非上市"	"1430.04"	"2017-06-30"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	"601877.SH"	"正泰电器"	"浙江正泰电器股份有限公司"	"沪A"	"2588.69"	"2017-06-30"
"603829.SH"	"洛凯股份"	"江苏洛凯机电股份有限公司"	"沪A"	""	""	"上海人民電器廠有限公司"	"非上市"	"2978.97"	"2017-06-30"
"603839.SH"	"安正时尚"	"安正时尚集团股份有限公司"	"沪A"	""	""	"云南纬韵服饰有限公司"	"非上市"	"1304.29"	"2016-06-30"
"603839.SH"	"安正时尚"	"安正时尚集团股份有限公司"	"沪A"	""	""	"潍坊齐华服饰有限公司"	"非上市"	"1413.56"	"2016-06-30"
"603839.SH"	"安正时尚"	"安正时尚集团股份有限公司"	"沪A"	""	""	"唯品会(中国)有限公司"	"非上市"	"2564.47"	"2016-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"深圳市天琴鸟科技发展有限公司,郭波静"	"非上市"	"701.69"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"冯雁达"	"非上市"	"747.93"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"上海爱东贸易有限公司"	"非上市"	"777.15"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"北京奥鑫亚工贸有限责任公司"	"非上市"	"806.5"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"武汉市圣天福家居用品有限公司,王新"	"非上市"	"820.18"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"秦邵娟"	"非上市"	"822.64"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"丁本国"	"非上市"	"863.12"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"成都市第一等科技有限公司"	"非上市"	"956.01"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"鲁娟娟"	"非上市"	"984.3"	"2017-06-30"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"沪A"	""	""	"王男男,刘凤云,苏州慧享家贸易有限公司,南京太太好家居用品有限公司"	"非上市"	"1602.58"	"2017-06-30"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	"831815.OC"	""	"上海山源电子科技股份有限公司"	"三板"	"190.47"	"2017-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"烟台亚新能太阳能有限公司"	"非上市"	"1263.56"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"中国化学工程集团有限公司"	"非上市"	"1317.27"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"通榆云慧新能源有限公司"	"非上市"	"3005.71"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"国家电网有限公司"	"非上市"	"3463.33"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"中国铁路总公司"	"非上市"	"4103.42"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	""	""	"中电投融和融资租赁有限公司"	"非上市"	"4759.9"	"2016-12-31"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"沪A"	"601857.SH"	"中国石油"	"中国石油天然气股份有限公司"	"沪A"	"11566.34"	"2016-12-31"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	"002700.SZ"	"新疆浩源"	"新疆浩源天然气股份有限公司"	"深A"	"364.48"	"2017-12-31"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"山西小回沟煤业有限公司"	"非上市"	"823.58"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"黑龙江龙煤矿业集团股份有限公司"	"非上市"	"838.15"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"福建省闽楚建设工程有限公司"	"非上市"	"840.88"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"永城煤电控股集团有限公司"	"非上市"	"886.91"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"中国华电集团有限公司"	"非上市"	"1025.15"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"山东宏桥新型材料有限公司"	"非上市"	"1125.88"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"陕西煤业化工集团有限责任公司"	"非上市"	"1669.97"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"中天合创能源有限责任公司"	"非上市"	"2023.15"	"2017-06-30"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"沪A"	""	""	"国家能源投资集团有限责任公司"	"非上市"	"2149.55"	"2017-06-30"
"603858.SH"	"步长制药"	"山东步长制药股份有限公司"	"沪A"	""	""	"陕西医药控股集团派昂医药有限责任公司"	"非上市"	"10409.79"	"2016-06-30"
"603858.SH"	"步长制药"	"山东步长制药股份有限公司"	"沪A"	"000963.SZ"	"华东医药"	"华东医药股份有限公司"	"深A"	"14727.74"	"2016-06-30"
"603858.SH"	"步长制药"	"山东步长制药股份有限公司"	"沪A"	"3320.HKS"	""	"华润医药集团有限公司"	"深A"	"41406.69"	"2016-06-30"
"603858.SH"	"步长制药"	"山东步长制药股份有限公司"	"沪A"	"600998.SH"	"九州通"	"九州通医药集团股份有限公司"	"沪A"	"55092.18"	"2016-06-30"
"603858.SH"	"步长制药"	"山东步长制药股份有限公司"	"沪A"	"1099.HKS"	""	"国药控股股份有限公司"	"其它"	"99555.08"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中国飞机强度研究所"	"非上市"	"3.93"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	"300055.SZ"	"万邦达"	"北京万邦达环保技术股份有限公司"	"深A"	"8.7"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	"600028.SH"	"中国石化"	"中国石油化工股份有限公司"	"沪A"	"46.84"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中航商用航空发动机有限责任公司"	"非上市"	"51.28"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中国航空工业集团公司沈阳发动机设计研究所工业公司"	"非上市"	"217.52"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"广东省大宝山矿业有限公司"	"非上市"	"280.34"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"北京中电森源节能技术有限公司"	"非上市"	"316.24"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	"834368.OC"	""	"西安华新新能源股份有限公司"	"三板"	"330.18"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中国航空技术北京有限公司"	"非上市"	"335.04"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中国石化销售有限公司"	"非上市"	"341.03"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	"839194.OC"	""	"北京帮安迪信息科技股份有限公司"	"三板"	"346.5"	"2017-12-31"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"宁夏万邦达水务有限公司"	"非上市"	"358.97"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"北京西威嘉业科技有限公司"	"非上市"	"376.07"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"陕西万邦达水务有限公司"	"非上市"	"393.16"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中咨泰克交通工程集团有限公司"	"非上市"	"437.61"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"湖南长天自控工程有限公司"	"非上市"	"512.82"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"中冶天工集团有限公司"	"非上市"	"516.36"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"普天新能源有限责任公司"	"非上市"	"880.26"	"2016-06-30"
"603859.SH"	"能科股份"	"能科节能技术股份有限公司"	"沪A"	""	""	"北京中电凯瑞控制技术有限公司"	"非上市"	"1282.05"	"2016-06-30"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"山东省交通规划设计院"	"非上市"	"461.54"	"2016-12-31"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"中咨公路养护检测技术有限公司"	"非上市"	"542.96"	"2016-12-31"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"北京路桥瑞通养护中心有限公司"	"非上市"	"549.74"	"2016-12-31"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"中国电子科技集团公司第二十二研究所"	"非上市"	"554.7"	"2016-12-31"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"广西交通投资集团有限公司"	"非上市"	"580.85"	"2016-12-31"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"沪A"	""	""	"广东省交通集团有限公司"	"非上市"	"689.81"	"2016-12-31"
"603861.SH"	"白云电器"	"广州白云电器设备股份有限公司"	"沪A"	""	""	"合肥城市轨道交通有限公司"	"非上市"	"3638.87"	"2015-12-31"
"603861.SH"	"白云电器"	"广州白云电器设备股份有限公司"	"沪A"	""	""	"贵阳宏益房地产开发有限公司"	"非上市"	"4402.17"	"2015-12-31"
"603861.SH"	"白云电器"	"广州白云电器设备股份有限公司"	"沪A"	""	""	"广东电网有限责任公司"	"非上市"	"4793.71"	"2015-12-31"
"603861.SH"	"白云电器"	"广州白云电器设备股份有限公司"	"沪A"	""	""	"国网重庆市电力公司"	"非上市"	"6204.62"	"2015-12-31"
"603861.SH"	"白云电器"	"广州白云电器设备股份有限公司"	"沪A"	""	""	"广州东芝白云电器设备有限公司"	"非上市"	"7948.53"	"2015-12-31"
"603866.SH"	"桃李面包"	"桃李面包股份有限公司"	"沪A"	"601933.SH"	"永辉超市"	"永辉超市股份有限公司"	"沪A"	"3057.29"	"2015-09-30"
"603866.SH"	"桃李面包"	"桃李面包股份有限公司"	"沪A"	""	""	"青岛润泰事业有限公司"	"非上市"	"3485.7"	"2015-09-30"
"603866.SH"	"桃李面包"	"桃李面包股份有限公司"	"沪A"	"0NPH.L"	""	"家乐福"	"深A"	"3647.64"	"2015-09-30"
"603868.SH"	"飞科电器"	"上海飞科电器股份有限公司"	"沪A"	"870858.OC"	""	"山西颐顺鑫科技股份有限公司"	"三板"	"1430.54"	"2017-12-31"
"603868.SH"	"飞科电器"	"上海飞科电器股份有限公司"	"沪A"	"202204.WHE"	""	"武汉黑麦电子商务有限公司"	"深B"	"12072.87"	"2017-12-31"
"603868.SH"	"飞科电器"	"上海飞科电器股份有限公司"	"沪A"	""	""	"芜湖凡臣电子商务有限责任公司"	"非上市"	"12713.2"	"2017-12-31"
"603868.SH"	"飞科电器"	"上海飞科电器股份有限公司"	"沪A"	""	""	"芜湖创美网络科技有限公司"	"非上市"	"48535.55"	"2017-12-31"
"603868.SH"	"飞科电器"	"上海飞科电器股份有限公司"	"沪A"	""	""	"北京京东世纪贸易有限公司"	"非上市"	"54971.37"	"2017-12-31"
"603869.SH"	"北部湾旅"	"北部湾旅游股份有限公司"	"沪A"	""	""	"北海华夏国际旅行社有限公司"	"非上市"	"398.62"	"2014-09-30"
"603869.SH"	"北部湾旅"	"北部湾旅游股份有限公司"	"沪A"	""	""	"新奥能源贸易有限公司"	"非上市"	"590.99"	"2014-09-30"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"沪A"	""	""	"OYU TOLGOI LLC(IVANHOE MINES MONGOLIA INC XXK)"	"非上市"	"8459.19"	"2017-06-30"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"沪A"	""	""	"诺贸贸易(上海)有限公司"	"非上市"	"11073.57"	"2017-06-30"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"沪A"	""	""	"天津联鑫国际贸易有限公司"	"非上市"	"11201.84"	"2017-06-30"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"沪A"	""	""	"中冶华冶(北京)国际贸易有限公司"	"非上市"	"13356.05"	"2017-06-30"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"沪A"	""	""	"乌拉特中旗丰达贸易有限公司"	"非上市"	"52906"	"2017-06-30"
"603876.SH"	"鼎胜新材"	"江苏鼎胜新能源材料股份有限公司"	"沪A"	"832725.OC"	""	"宁波时代铝箔科技股份有限公司"	"三板"	"717.9"	"2017-12-31"
"603876.SH"	"鼎胜新材"	"江苏鼎胜新能源材料股份有限公司"	"沪A"	""	""	"日本大金集团"	"非上市"	"24220.45"	"2017-12-31"
"603876.SH"	"鼎胜新材"	"江苏鼎胜新能源材料股份有限公司"	"沪A"	""	""	"海尔集团公司"	"非上市"	"24767.76"	"2017-12-31"
"603876.SH"	"鼎胜新材"	"江苏鼎胜新能源材料股份有限公司"	"沪A"	""	""	"海信集团有限公司"	"非上市"	"31404.48"	"2017-12-31"
"603876.SH"	"鼎胜新材"	"江苏鼎胜新能源材料股份有限公司"	"沪A"	""	""	"珠海格力集团有限公司"	"非上市"	"59703.97"	"2017-12-31"
