"stock_code"	"chi_sht"	"com_name"	"block_name"
"603301.SH"	"振德医疗"	"振德医疗用品股份有限公司"	"新股"
"001965.SZ"	"招商公路"	"招商局公路网络科技控股股份有限公司"	"新股"
"603157.SH"	"拉夏贝尔"	"上海拉夏贝尔服饰股份有限公司"	"新股"
"603326.SH"	"我乐家居"	"南京我乐家居股份有限公司"	"新股"
"601838.SH"	"成都银行"	"成都银行股份有限公司"	"新股"
"002897.SZ"	"意华股份"	"温州意华接插件股份有限公司"	"新股"
"002888.SZ"	"惠威科技"	"广州惠威电声科技股份有限公司"	"新股"
"603536.SH"	"惠发股份"	"山东惠发食品股份有限公司"	"新股"
"603106.SH"	"恒银金融"	"恒银金融科技股份有限公司"	"新股"
"603661.SH"	"恒林股份"	"浙江恒林椅业股份有限公司"	"新股"
"603496.SH"	"恒为科技"	"恒为科技( 上海) 股份有限公司"	"新股"
"300721.SZ"	"怡达化学"	"江苏怡达化学股份有限公司"	"新股"
"603801.SH"	"志邦股份"	"志邦厨柜股份有限公司"	"新股"
"300667.SZ"	"必创科技"	"北京必创科技股份有限公司"	"新股"
"603056.SH"	"德邦股份"	"德邦物流股份有限公司"	"新股"
"002920.SZ"	"德赛西威"	"惠州市德赛西威汽车电子股份有限公司"	"新股"
"002908.SZ"	"德生科技"	"广东德生科技股份有限公司"	"新股"
"300740.SZ"	"御家汇"	"御家汇股份有限公司"	"新股"
"300634.SZ"	"彩讯股份"	"彩讯科技股份有限公司"	"新股"
"002890.SZ"	"弘宇股份"	"山东弘宇农机股份有限公司"	"新股"
"300657.SZ"	"弘信电子"	"厦门弘信电子科技股份有限公司"	"新股"
"300675.SZ"	"建科院"	"深圳市建筑科学研究院股份有限公司"	"新股"
"603183.SH"	"建研院"	"苏州市建筑科学研究院集团股份有限公司"	"新股"
"300658.SZ"	"延江股份"	"厦门延江新材料股份有限公司"	"新股"
"002910.SZ"	"庄园牧场"	"兰州庄园牧场股份有限公司"	"新股"
"603043.SH"	"广州酒家"	"广州酒家集团股份有限公司"	"新股"
"300711.SZ"	"广哈通信"	"广州广哈通信股份有限公司"	"新股"
"603386.SH"	"广东骏亚"	"广东骏亚电子科技股份有限公司"	"新股"
"002895.SZ"	"川恒股份"	"贵州川恒化工股份有限公司"	"新股"
"603730.SH"	"岱美股份"	"上海岱美汽车内饰件股份有限公司"	"新股"
"300700.SZ"	"岱勒新材"	"长沙岱勒新材料科技股份有限公司"	"新股"
"601019.SH"	"山东出版"	"山东出版传媒股份有限公司"	"新股"
"603488.SH"	"展鹏科技"	"展鹏科技股份有限公司"	"新股"
"603896.SH"	"寿仙谷"	"浙江寿仙谷医药股份有限公司"	"新股"
"300671.SZ"	"富满电子"	"深圳市富满电子集团股份有限公司"	"新股"
"300726.SZ"	"宏达电子"	"株洲宏达电子股份有限公司"	"新股"
"002930.SZ"	"宏川智慧"	"广东宏川智慧物流股份有限公司"	"新股"
"300719.SZ"	"安达维尔"	"北京安达维尔科技股份有限公司"	"新股"
"002875.SZ"	"安奈儿"	"深圳市安奈儿股份有限公司"	"新股"
"002903.SZ"	"宇环数控"	"宇环数控机床股份有限公司"	"新股"
"300707.SZ"	"威唐工业"	"无锡威唐工业技术股份有限公司"	"新股"
"603848.SH"	"好太太"	"广东好太太科技集团股份有限公司"	"新股"
"300738.SZ"	"奥飞数据"	"广东奥飞数据科技股份有限公司"	"新股"
"603229.SH"	"奥翔药业"	"浙江奥翔药业股份有限公司"	"新股"
"002913.SZ"	"奥士康"	"奥士康科技股份有限公司"	"新股"
"300504.SZ"	"天邑股份"	"四川天邑康和通信股份有限公司"	"新股"
"603136.SH"	"天目湖"	"江苏天目湖旅游股份有限公司"	"新股"
"603895.SH"	"天永智能"	"上海天永智能装备股份有限公司"	"新股"
"603725.SH"	"天安新材"	"广东天安新材料股份有限公司"	"新股"
"300702.SZ"	"天宇股份"	"浙江天宇药业股份有限公司"	"新股"
"300743.SZ"	"天地数码"	"杭州天地数码科技股份有限公司"	"新股"
"002872.SZ"	"天圣制药"	"天圣制药集团股份有限公司"	"新股"
"603963.SH"	"大理药业"	"大理药业股份有限公司"	"新股"
"300670.SZ"	"大烨智能"	"江苏大烨智能电气股份有限公司"	"新股"
"603233.SH"	"大参林"	"大参林医药集团股份有限公司"	"新股"
"002901.SZ"	"大博医疗"	"大博医疗科技股份有限公司"	"新股"
"603757.SH"	"大元泵业"	"浙江大元泵业股份有限公司"	"新股"
"603278.SH"	"大业股份"	"山东大业股份有限公司"	"新股"
"603387.SH"	"基蛋生物"	"基蛋生物科技股份有限公司"	"新股"
"300661.SZ"	"圣邦股份"	"圣邦微电子(北京)股份有限公司"	"新股"
"603079.SH"	"圣达生物"	"浙江圣达生物药业股份有限公司"	"新股"
"601086.SH"	"国芳集团"	"甘肃国芳工贸(集团)股份有限公司"	"新股"
"300716.SZ"	"国立科技"	"广东国立科技股份有限公司"	"新股"
"300672.SZ"	"国科微"	"湖南国科微电子股份有限公司"	"新股"
"603535.SH"	"嘉诚国际"	"广州市嘉诚国际物流股份有限公司"	"新股"
"601619.SH"	"嘉泽新能"	"宁夏嘉泽新能源股份有限公司"	"新股"
"603871.SH"	"嘉友国际"	"嘉友国际物流股份有限公司"	"新股"
"002900.SZ"	"哈三联"	"哈尔滨三联药业股份有限公司"	"新股"
"603617.SH"	"君禾股份"	"君禾泵业股份有限公司"	"新股"
"002919.SZ"	"名臣健康"	"名臣健康用品股份有限公司"	"新股"
"603980.SH"	"吉华集团"	"浙江吉华集团股份有限公司"	"新股"
"603260.SH"	"合盛硅业"	"合盛硅业股份有限公司"	"新股"
"603917.SH"	"合力科技"	"宁波合力模具科技股份有限公司"	"新股"
"603055.SH"	"台华新材"	"浙江台华新材料股份有限公司"	"新股"
"300690.SZ"	"双一科技"	"山东双一科技股份有限公司"	"新股"
"603813.SH"	"原尚股份"	"广东原尚物流股份有限公司"	"新股"
"002880.SZ"	"卫光生物"	"深圳市卫光生物制品股份有限公司"	"新股"
"603676.SH"	"卫信康"	"西藏卫信康医药股份有限公司"	"新股"
"603506.SH"	"南都物业"	"南都物业服务股份有限公司"	"新股"
"603880.SH"	"南卫股份"	"江苏南方卫材医药股份有限公司"	"新股"
"300644.SZ"	"南京聚隆"	"南京聚隆科技股份有限公司"	"新股"
"002906.SZ"	"华阳集团"	"惠州市华阳集团股份有限公司"	"新股"
"002893.SZ"	"华通热力"	"北京华远意通热力科技股份有限公司"	"新股"
"002926.SZ"	"华西证券"	"华西证券股份有限公司"	"新股"
"603356.SH"	"华菱精工"	"宣城市华菱精工科技股份有限公司"	"新股"
"603855.SH"	"华荣股份"	"华荣科技股份有限公司"	"新股"
"603042.SH"	"华脉科技"	"南京华脉科技股份有限公司"	"新股"
"600025.SH"	"华能水电"	"华能澜沧江水电股份有限公司"	"新股"
"002907.SZ"	"华森制药"	"重庆华森制药股份有限公司"	"新股"
"603825.SH"	"华扬联众"	"华扬联众数字技术股份有限公司"	"新股"
"300741.SZ"	"华宝股份"	"华宝香精股份有限公司"	"新股"
"300676.SZ"	"华大基因"	"深圳华大基因股份有限公司"	"新股"
"002928.SZ"	"华夏航空"	"华夏航空股份有限公司"	"新股"
"300717.SZ"	"华信新材"	"江苏华信新材料股份有限公司"	"新股"
"603679.SH"	"华体科技"	"四川华体照明科技股份有限公司"	"新股"
"603458.SH"	"勘设股份"	"贵州省交通规划勘察设计研究院股份有限公司"	"新股"
"603083.SH"	"剑桥科技"	"上海剑桥科技股份有限公司"	"新股"
"300703.SZ"	"创源文化"	"宁波创源文化发展股份有限公司"	"新股"
"300688.SZ"	"创业黑马"	"创业黑马(北京)科技股份有限公司"	"新股"
"300715.SZ"	"凯伦股份"	"江苏凯伦建材股份有限公司"	"新股"
"002884.SZ"	"凌霄泵业"	"广东凌霄泵业股份有限公司"	"新股"
"603156.SH"	"养元饮品"	"河北养元智汇饮品股份有限公司"	"新股"
"300735.SZ"	"光弘科技"	"惠州光弘科技股份有限公司"	"新股"
"300699.SZ"	"光威复材"	"威海光威复合材料股份有限公司"	"新股"
"603086.SH"	"先达股份"	"山东先达农化股份有限公司"	"新股"
"300695.SZ"	"兆丰股份"	"浙江兆丰机电股份有限公司"	"新股"
"002878.SZ"	"元隆雅图"	"北京元隆雅图文化传播股份有限公司"	"新股"
"603363.SH"	"傲农生物"	"福建傲农生物科技集团股份有限公司"	"新股"
"603707.SH"	"健友股份"	"南京健友生化制药股份有限公司"	"新股"
"603059.SH"	"倍加洁"	"倍加洁集团股份有限公司"	"新股"
"300723.SZ"	"一品红"	"一品红药业股份有限公司"	"新股"
"603712.SH"	"七一二"	"天津七一二通信广播股份有限公司"	"新股"
"300624.SZ"	"万兴科技"	"万兴科技股份有限公司"	"新股"
"300643.SZ"	"万通智控"	"万通智控科技股份有限公司"	"新股"
"300710.SZ"	"万隆光电"	"杭州万隆光电设备股份有限公司"	"新股"
"300698.SZ"	"万马科技"	"万马科技股份有限公司"	"新股"
"002876.SZ"	"三利谱"	"深圳市三利谱光电科技股份有限公司"	"新股"
"603938.SH"	"三孚股份"	"唐山三孚硅业股份有限公司"	"新股"
"603200.SH"	"上海洗霸"	"上海洗霸科技股份有限公司"	"新股"
"603329.SH"	"上海雅仕"	"上海雅仕投资发展股份有限公司"	"新股"
"300654.SZ"	"世纪天鸿"	"山东世纪天鸿文教科技股份有限公司"	"新股"
"603856.SH"	"东宏股份"	"山东东宏管业股份有限公司"	"新股"
"603595.SH"	"东尼电子"	"浙江东尼电子股份有限公司"	"新股"
"002889.SZ"	"东方嘉盛"	"深圳市东方嘉盛供应链股份有限公司"	"新股"
"603110.SH"	"东方材料"	"新东方新材料股份有限公司"	"新股"
"603359.SH"	"东珠景观"	"江苏东珠景观股份有限公司"	"新股"
"603860.SH"	"中公高科"	"中公高科养护科技股份有限公司"	"新股"
"603970.SH"	"中农立华"	"中农立华生物科技股份有限公司"	"新股"
"601949.SH"	"中国出版"	"中国出版传媒股份有限公司"	"新股"
"002896.SZ"	"中大力德"	"宁波中大力德智能传动股份有限公司"	"新股"
"300659.SZ"	"中孚信息"	"中孚信息股份有限公司"	"新股"
"002891.SZ"	"中宠股份"	"烟台中宠食品股份有限公司"	"新股"
"603721.SH"	"中广天择"	"中广天择传媒股份有限公司"	"新股"
"002912.SZ"	"中新赛克"	"深圳市中新赛克科技股份有限公司"	"新股"
"603619.SH"	"中曼石油"	"中曼石油天然气集团股份有限公司"	"新股"
"002915.SZ"	"中欣氟材"	"浙江中欣氟材股份有限公司"	"新股"
"603709.SH"	"中源家居"	"中源家居股份有限公司"	"新股"
"300692.SZ"	"中环环保"	"安徽中环环保科技股份有限公司"	"新股"
"300684.SZ"	"中石科技"	"北京中石伟业科技股份有限公司"	"新股"
"300678.SZ"	"中科信息"	"中科院成都信息技术股份有限公司"	"新股"
"002883.SZ"	"中设股份"	"江苏中设集团股份有限公司"	"新股"
"603767.SH"	"中马传动"	"浙江中马传动股份有限公司"	"新股"
"603937.SH"	"丽岛新材"	"江苏丽岛新材料股份有限公司"	"新股"
"603076.SH"	"乐惠国际"	"宁波乐惠国际工程装备股份有限公司"	"新股"
"300729.SZ"	"乐歌股份"	"乐歌人体工学科技股份有限公司"	"新股"
"300705.SZ"	"九典制药"	"湖南九典制药股份有限公司"	"新股"
"603378.SH"	"亚士创能"	"亚士创能科技(上海)股份有限公司"	"新股"
"603013.SH"	"亚普股份"	"亚普汽车部件股份有限公司"	"新股"
"603607.SH"	"京华激光"	"浙江京华激光科技股份有限公司"	"新股"
"002885.SZ"	"京泉华"	"深圳市京泉华科技股份有限公司"	"新股"
"603680.SH"	"今创集团"	"今创集团股份有限公司"	"新股"
"603733.SH"	"仙鹤股份"	"仙鹤股份有限公司"	"新股"
"002922.SZ"	"伊戈尔"	"伊戈尔电气股份有限公司"	"新股"
"603527.SH"	"众源新材"	"安徽众源新材料股份有限公司"	"新股"
"002871.SZ"	"伟隆股份"	"青岛伟隆阀门股份有限公司"	"新股"
"603596.SH"	"伯特利"	"芜湖伯特利汽车安全系统股份有限公司"	"新股"
"002911.SZ"	"佛燃股份"	"佛山市燃气集团股份有限公司"	"新股"
"300673.SZ"	"佩蒂股份"	"佩蒂动物营养科技股份有限公司"	"新股"
"603912.SH"	"佳力图"	"南京佳力图机房环境技术股份有限公司"	"新股"
"603197.SH"	"保隆科技"	"上海保隆汽车科技股份有限公司"	"新股"
"300274.SZ"	"阳光电源"	"阳光电源股份有限公司"	"新能源"
"000862.SZ"	"银星能源"	"宁夏银星能源股份有限公司"	"新能源"
"002202.SZ"	"金风科技"	"新疆金风科技股份有限公司"	"新能源"
"600586.SH"	"金晶科技"	"山东金晶科技股份有限公司"	"新能源"
"000990.SZ"	"诚志股份"	"诚志股份有限公司"	"新能源"
"600151.SH"	"航天机电"	"上海航天汽车机电股份有限公司"	"新能源"
"600770.SH"	"综艺股份"	"江苏综艺股份有限公司"	"新能源"
"002006.SZ"	"精功科技"	"浙江精功科技股份有限公司"	"新能源"
"600416.SH"	"湘电股份"	"湘潭电机股份有限公司"	"新能源"
"002130.SZ"	"沃尔核材"	"深圳市沃尔核材股份有限公司"	"新能源"
"002218.SZ"	"拓日新能"	"深圳市拓日新能源科技股份有限公司"	"新能源"
"000690.SZ"	"宝新能源"	"广东宝丽华新能源股份有限公司"	"新能源"
"300029.SZ"	"天龙光电"	"江苏华盛天龙光电设备股份有限公司"	"新能源"
"601619.SH"	"嘉泽新能"	"宁夏嘉泽新能源股份有限公司"	"新能源"
"002366.SZ"	"台海核电"	"台海玛努尔核电设备股份有限公司"	"新能源"
"002212.SZ"	"南洋股份"	"南洋天融信科技集团股份有限公司"	"新能源"
"600290.SH"	"华仪电气"	"华仪电气股份有限公司"	"新能源"
"000939.SZ"	"凯迪生态"	"凯迪生态环境科技股份有限公司"	"新能源"
"300102.SZ"	"乾照光电"	"厦门乾照光电股份有限公司"	"新能源"
"000777.SZ"	"中核科技"	"中核苏阀科技实业股份有限公司"	"新能源"
"600875.SH"	"东方电气"	"东方电气股份有限公司"	"新能源"
"601558.SH"	"ST锐电"	"华锐风电科技(集团)股份有限公司"	"新能源"
"600686.SH"	"金龙汽车"	"厦门金龙汽车集团股份有限公司"	"新能源客车"
"600139.SH"	"西部资源"	"四川西部资源控股股份有限公司"	"新能源客车"
"600166.SH"	"福田汽车"	"北汽福田汽车股份有限公司"	"新能源客车"
"000572.SZ"	"海马汽车"	"海马汽车集团股份有限公司"	"新能源客车"
"000550.SZ"	"江铃汽车"	"江铃汽车股份有限公司"	"新能源客车"
"002454.SZ"	"松芝股份"	"上海加冷松芝汽车空调股份有限公司"	"新能源客车"
"600303.SH"	"曙光股份"	"辽宁曙光汽车集团股份有限公司"	"新能源客车"
"002418.SZ"	"康盛股份"	"浙江康盛股份有限公司"	"新能源客车"
"000868.SZ"	"安凯客车"	"安徽安凯汽车股份有限公司"	"新能源客车"
"600066.SH"	"宇通客车"	"郑州宇通客车股份有限公司"	"新能源客车"
"002441.SZ"	"众业达"	"众业达电气股份有限公司"	"新能源客车"
"002662.SZ"	"京威股份"	"北京威卡威汽车零部件股份有限公司"	"新能源客车"
"600213.SH"	"亚星客车"	"扬州亚星客车股份有限公司"	"新能源客车"
"000957.SZ"	"中通客车"	"中通客车控股股份有限公司"	"新能源客车"
"300176.SZ"	"鸿特精密"	"广东鸿特精密技术股份有限公司"	"新能源汽车"
"000601.SZ"	"韶能股份"	"广东韶能集团股份有限公司"	"新能源汽车"
"603766.SH"	"隆鑫通用"	"隆鑫通用动力股份有限公司"	"新能源汽车"
"002664.SZ"	"长鹰信质"	"长鹰信质科技股份有限公司"	"新能源汽车"
"000625.SZ"	"长安汽车"	"重庆长安汽车股份有限公司"	"新能源汽车"
"601633.SH"	"长城汽车"	"长城汽车股份有限公司"	"新能源汽车"
"002126.SZ"	"银轮股份"	"浙江银轮机械股份有限公司"	"新能源汽车"
"002519.SZ"	"银河电子"	"江苏银河电子股份有限公司"	"新能源汽车"
"600680.SH"	"*ST上普"	"上海普天邮通科技股份有限公司"	"新能源汽车"
"600074.SH"	"*ST保千"	"江苏保千里视像科技集团股份有限公司"	"新能源汽车"
"000559.SZ"	"万向钱潮"	"万向钱潮股份有限公司"	"新能源汽车"
"600104.SH"	"上汽集团"	"上海汽车集团股份有限公司"	"新能源汽车"
"000413.SZ"	"东旭光电"	"东旭光电科技股份有限公司"	"新能源汽车"
"600006.SH"	"东风汽车"	"东风汽车股份有限公司"	"新能源汽车"
"300062.SZ"	"中能电气"	"中能电气股份有限公司"	"新能源汽车"
"000957.SZ"	"中通客车"	"中通客车控股股份有限公司"	"新能源汽车"
"600213.SH"	"亚星客车"	"扬州亚星客车股份有限公司"	"新能源汽车"
"002662.SZ"	"京威股份"	"北京威卡威汽车零部件股份有限公司"	"新能源汽车"
"000980.SZ"	"众泰汽车"	"众泰汽车股份有限公司"	"新能源汽车"
"002355.SZ"	"兴民智通"	"兴民智通(集团)股份有限公司"	"新能源汽车"
"603012.SH"	"创力集团"	"上海创力集团股份有限公司"	"新能源汽车"
"601777.SH"	"力帆股份"	"力帆实业(集团)股份有限公司"	"新能源汽车"
